tweetid,content,max_speech_type,max_agg_type,max_target_type,label,aggr,target,text
1309412374881787904,South Africa records 77 new Covid-19 deaths and 1 861 more infections https://t.co/KwSJa10EZA,normal,not_aggressive,na,0,0,0,south africa records 77 new covid19 deaths and 1 861 more infections <url>
1338194942397718529,And what are you doing on the bring of another lockdown? Im catching up on @RuPaulsDragRace all stars and trying to get back into digital painting https://t.co/W7E74x9RkF,normal,not_aggressive,na,0,0,0,and what are you doing on the bring of another lockdown? im catching up on <user> all stars and trying to get back into digital painting <url>
1335158188241391616,"The only product of ""Made in China"" that has proved it's durability without any warranty is #Chinesevirus #Covid #Chinavirus #MadeinChina @ftchina @china @chinainindia",hate,very_aggressive,anti_asian,2,2,1,"the only product of ""made in china"" that has proved it's durability without any warranty is chinesevirus covid chinavirus made in china <user>"
1320633942207275008,US Covid cases surge to new highs but White House focuses on vaccine hopes - The Guardian https://t.co/Par6o87BzS,normal,not_aggressive,na,0,0,0,us covid cases surge to new highs but white house focuses on vaccine hopes - the guardian <url>
1325810439041802243,the covid-19 vaccine go reach Africa then hmmm....,normal,not_aggressive,na,0,0,0,the covid19 vaccine go reach africa then hmmm....
1328625575829889024,Paragliding - AZ Travelling Vlogs https://t.co/kdSvfHWm1b #ThankYouRohit #Thankyouvirat #ThankYouiCONs #Thanksgiving #ThankYouOzone #thankyouthursday #kabuluniversity #kabulisbleeding #kabul_police #DawnNews #dawnshard #dawndididawn #dawnselcaday #China #ChinaJoe #ChinaVirus,hate,somewhat_aggressive,anti_asian,2,1,1,paragliding - az travelling vlogs <url> thank you rohit thank you virat thank you icons thanksgiving thank you ozone thank you thursday kabul university kabul is bleeding kabul_ police dawn news dawn s hard dawn didi dawn selca day china joe chinavirus
1341658797979406336,"'Freedom passports' may be best way to save businesses: Documents showing you have been vaccinated or are immune to Covid-19 offer the chance to break free from cycle of contagion and lockdown, writes JEREMY KING via https://t.co/4BICcpeuDD https://t.co/sFXVMe40QZ",normal,not_aggressive,na,0,0,0,"'freedom passports' may be best way to save businesses: documents showing you have been vaccinated or are immune to covid19 offer the chance to break free from cycle of contagion and lockdown, writes jeremy king via <url> <url>"
1330626164197445632,so fucking sad the black marble show got canceled because were still stuck with fucking covid because of a bunch of retards ruining life,abusive,somewhat_aggressive,na,1,1,0,so fucking sad the black marble show got canceled because were still stuck with fucking covid because of a bunch of retards ruining life
1308722849297952768,How Ontario could slow its growth in COVID-19 cases #COVID19Ontario https://t.co/SFKUWAEBpE,normal,not_aggressive,na,0,0,0,how ontario could slow its growth in covid19 cases covid19 ontario <url>
1292788223471624192,"Most coronavirus deaths. US: 165,600 Brazil: 101,136 Mexico: 52,298 UK: 46,574 India: 44,499 Italy: 35,205 France: 30,324 Spain: 28,503 Peru: 21,072 Iran: 18,616 Russia: 15,001 Colombia: 12,842 South Africa: 10,408 Chile: 10,077 Belgium: 9,872 Germany: 9,261",normal,not_aggressive,na,0,0,0,"most coronavirus deaths. us: 165,600 brazil: 101,136 mexico: 52,298 uk: 46,574 india: 44,499 italy: 35,205 france: 30,324 spain: 28,503 peru: 21,072 iran: 18,616 russia: 15,001 colombia: 12,842 south africa: 10,408 chile: 10,077 belgium: 9,872 germany: 9,261"
1335167087342456832,#boycottmadeinchina #ChineseVirus #UyghurHolocaust #HongKongIndependence #TaiwanIsNotChina #tibetisnotchina #aksaiindia #ashamedtobechinese #Xitler #Chinazi #CCP_is_terrorist #worldagainstchina #IndiaChinaStandoff destroying ccp only way to world peace. https://t.co/LHRVQm5zpD,hate,very_aggressive,anti_asian,2,2,1,boycott made in china chinesevirus uyghur holocaust hong kong independence taiwan is not china tibet is not china ak sai india ashamed to be chinese x it ler chinazi ccp_is_ terrorist world against china india china standoff destroying ccp only way to world peace. <url>
1292787095640190979,"Great idea. You process these individuals, quarantine them then unload them back in Calais? One. Cruise ships have been a great success with Covid, plus two, how many will still be holding their passports anyway? Another brainless Gov't adviser. https://t.co/NCcPZHiQEG",abusive,somewhat_aggressive,na,1,1,0,"great idea. you process these individuals, quarantine them then unload them back in calais? one. cruise ships have been a great success with covid, plus two, how many will still be holding their passports anyway? another brainless gov't adviser. <url>"
1295582843565834245,BREAKING NEWS THE PRESIDENT OF CHINA XI JINGPING IS PRONOUNCED DECEASED #XiJingping #ChineseVirus #ChinaFloods2020 #ChinaGate #Wuhan #NationalSecurityLaw #RIPCCP #CCP #RIPCHINA,normal,not_aggressive,na,0,0,0,breaking news the president of china xi jingping is pronounced deceased xi jing ping chinesevirus china floods 2020 china gate wuhan national security law rip ccp rip china
1321244805259612161,RIDING THE DRAGON: The Bidens' Chinese Secrets (Full Documentary) https://t.co/ORKhli9nny #BidensLaptopMatters #CrookedJoeBiden #ChinaVirus #DrainTheSwamp #BidenRiots #WhoBuiltTheWallJoe,abusive,somewhat_aggressive,na,1,1,0,riding the dragon: the bidens' chinese secrets (full documentary) <url> biden s laptop matters crooked joe biden chinavirus drain the swamp biden riots who built the wall joe
1302094857176055808,"BOINC Node Rosetta@home Stats Pi Lab Total Credits: 59,255.64 Pi Lab Average Credits: 484.17 Fold For Covid Total Credits: 120,854,986.55 Fold For Covid Average Credits: 622,688.41 Powered by: Node-Red &amp; BOINC #pilab #raspberrypi #nodered #boinc",normal,not_aggressive,na,0,0,0,"boinc node rosetta<user> stats pi lab total credits: 59,255.64 pi lab average credits: 484.17 fold for covid total credits: 120,854,986.55 fold for covid average credits: 622,688.41 powered by: node-red &amp; boinc pi lab raspberry pi node red bo inc"
1320630274422657026,Weve finally got a plan for the wedding almost a date- COVID pending,normal,not_aggressive,na,0,0,0,weve finally got a plan for the wedding almost a date- covid pending
1333963303421407234,Pandemic made a lot of yu niggas ts crazy,normal,not_aggressive,na,0,0,0,pandemic made a lot of yu niggas ts crazy
1279472200920244232,Chinese Communist Party (CCP) cannot represent the Chinese people. CCP is responsible for the virus. Peter Navarro: Chinese Communist Party needs to come clean about coronavirus https://t.co/GHEtYe5GOe,normal,not_aggressive,na,0,0,0,chinese communist party (ccp) cannot represent the chinese people. ccp is responsible for the virus. peter navarro: chinese communist party needs to come clean about coronavirus <url>
1335164435237797888,"If Y Don't Know The Matter, Don't Interfere In It. #CKMKB #COVID19 #ChinaVirus https://t.co/bNknkfisHu",normal,not_aggressive,na,0,0,0,"if y don't know the matter, don't interfere in it. ck mkb covid19 chinavirus <url>"
1282559099742363649,seein my momma like dis break my heart forreal fuck covid nigga,normal,not_aggressive,na,0,0,0,seein my momma like dis break my heart forreal fuck covid nigga
1296305313973493764,"Tested: 3,455,671 Infections: 596,060 Recoveries: 491,441 Deaths: 12,423 The pandemic has made a lot of bad things worse, but South Africa's near-total lack of a flu season this year stands out as a rare positive effect. Covid Hotline: 0800 029 999 WhatsApp Line: 0600-123 456 https://t.co/oI0Qitsf56",normal,not_aggressive,na,0,0,0,"tested: 3,455,671 infections: 596,060 recoveries: 491,441 deaths: 12,423 the pandemic has made a lot of bad things worse, but south africa's near-total lack of a flu season this year stands out as a rare positive effect. covid hotline: 0800 029 999 whatsapp line: 0600-123 456 <url>"
1292061565240279040,Hong kong police planning to bully citizens #coronavirus #COVID19 #CCP_is_terrorist #ChinaLiedAndPeopleDied #ChineseVirus #china #ChinaMustPay #usa #England #uk #taiwan #ccp_is_evil_govrnment #indian #india #canada #australia #france #NewZealand #sweden #Germany #Europe #Swiss https://t.co/X5yhLr3WXa,hate,somewhat_aggressive,anti_asian,2,1,1,hong kong police planning to bully citizens coronavirus covid19 ccp_is_ terrorist china lied and people died chinesevirus china must pay usa england uk taiwan ccp_is_evil_govrnmen t indian india canada australia france new zealand sweden germany europe swiss <url>
1316743592304492545,Democracy dies in darkness. It is not a coincidence that #DrLiWenliang was an ophthalmologist. Dr. Li showed us how important freedom of speech on social media is. He was imprisoned by the CCP for a post warning the world about a new SARS virus killing patients in Wuhan. https://t.co/RcFN0YV4nI,normal,not_aggressive,na,0,0,0,democracy dies in darkness. it is not a coincidence that drl i wen liang was an ophthalmologist. dr. li showed us how important freedom of speech on social media is. he was imprisoned by the ccp for a post warning the world about a new sars virus killing patients in wuhan. <url>
1337181698665164800,"People! Let's be realistic! @DrTedros, should resign! This pandemic happened under ur watch, and you're still around, giving advise!? Only God knows why this pandemic is not rampant in Africa, as it is in other parts of the world.",normal,not_aggressive,na,0,0,0,"people! let's be realistic! <user> should resign! this pandemic happened under ur watch, and you're still around, giving advise!? only god knows why this pandemic is not rampant in africa, as it is in other parts of the world."
1292002633159409664,"@blogpreston Covid-19 death rates down,hospital admissions down,people on ventilators down&amp;recovery rates up.Increase in the R-rate has increased,how big a threat is this?. Are we becoming to risk adverse? Preston needs to remain open,accept the risk&amp;people need to be sensible.",normal,not_aggressive,na,0,0,0,"<user> covid19 death rates down,hospital admissions down,people on ventilators down&amp;recovery rates up.increase in the r-rate has increased,how big a threat is this?. are we becoming to risk adverse? preston needs to remain open,accept the risk&amp;people need to be sensible."
1327857509399457793,"As of 14 November, a total of 749 182 Covid-19 cases had been identified in South Africa with a total of 693 261 recoveries. See the breakdown of stats per province on the map below: https://t.co/QWZTKWuKHh",normal,not_aggressive,na,0,0,0,"as of 14 november, a total of 749 182 covid19 cases had been identified in south africa with a total of 693 261 recoveries. see the breakdown of stats per province on the map below: <url>"
1325769372162551811,Get the latest #coronavirus updates from @DorsetCouncilUK. Subscribe to the Dorset Council e-newsletter to receive COVID-19 updates and key information on local services. https://t.co/D4wkWI9KEC https://t.co/e1iXBHuzim,normal,not_aggressive,na,0,0,0,get the latest coronavirus updates from <user> subscribe to the dorset council e-newsletter to receive covid19 updates and key information on local services. <url> <url>
1344048721835806720,Africa is wining the war on #COVID19 . Bill Gates: We still dont understand why COVID-19 numbers arent as high in Africa https://t.co/by4Rzc3FZc,normal,not_aggressive,na,0,0,0,africa is wining the war on covid19 . bill gates: we still dont understand why covid19 numbers arent as high in africa <url>
1342011879913209856,UK bans entries from South Africa after new COVID-19 strain different to UK variant found https://t.co/mlcCpAoIlu,normal,not_aggressive,na,0,0,0,uk bans entries from south africa after new covid19 strain different to uk variant found <url>
1314395276820582401,"Who am I? Clues: -refuses to help suffering Americans with stimulus checks. -shows no compassion for the 212,000 families who are suffering -lies about the non-existing tax cuts for average American families. -spreads Covid-19 with disregard because he gets preferential medical",normal,somewhat_aggressive,na,0,1,0,"who am i? clues: -refuses to help suffering americans with stimulus checks. -shows no compassion for the 212,000 families who are suffering -lies about the non-existing tax cuts for average american families. -spreads covid19 with disregard because he gets preferential medical"
1327722468199575553,"President Trump Says COVID Vaccine Won't Go to NY State, Gov. Cuomo Responds via @TMZ https://t.co/zay7wRfNt2",normal,not_aggressive,na,0,0,0,"president trump says covid vaccine won't go to ny state, gov. cuomo responds via <user> <url>"
1316515203408896000,Chinas CCPs virus has changed our lives forever. Will it get worse in wintertime? Will it put at risk our youngest generation? Is humanity doomed in the long term? THINK POSITIVE has a negative sound now. Hold CCP accountable! #WuhanCoronavirus @realDonaldTrump @WHO,hate,somewhat_aggressive,anti_asian,2,1,1,chinas ccps virus has changed our lives forever. will it get worse in wintertime? will it put at risk our youngest generation? is humanity doomed in the long term? think positive has a negative sound now. hold ccp accountable! wuhan coronavirus <user>
1289093586143916032,"july has been arguably the hardest pandemic month for me so far, god please august dont do me dirty",normal,not_aggressive,na,0,0,0,"july has been arguably the hardest pandemic month for me so far, god please august dont do me dirty"
1316078535510028289,The quicker everyone stops acting a fool and realizes that we will all get the China virus and be ok the quicker we can stop talking about this bullshit. #FuckOffChinaVirus,hate,somewhat_aggressive,anti_asian,2,1,1,the quicker everyone stops acting a fool and realizes that we will all get the china virus and be ok the quicker we can stop talking about this bullshit. fuck off china virus
1334734062896943104,That little pandemic get off had a nigga feeling good without that where would you still be,normal,not_aggressive,na,0,0,0,that little pandemic get off had a nigga feeling good without that where would you still be
1322935898095366147,"Onho, Brother Nekrotzar is speaking in tongues! Someone waterboard him RT @Nekrotzar Replying to @tomiahonen 4. Speak in trumpotounges: Hunter laptobenghazi kamalamalamala chinavirus pizzophile",normal,not_aggressive,na,0,0,0,"onho, brother nekrotzar is speaking in tongues! someone waterboard him <user> replying to <user> 4. speak in trumpotounges: hunter laptobenghazi kamalamalamala chinavirus pizzophile"
1292445389208027136,There is about a 3.6% death rate among about 20 million ChinaVirus cases worldwide. Numbers are numbers whether you sit in your basement or live your life. I choose the latter. #SocialDistancing #Trump2020 #KAG https://t.co/A3nMdJ73cF,hate,somewhat_aggressive,na,2,1,0,there is about a 3.6% death rate among about 20 million chinavirus cases worldwide. numbers are numbers whether you sit in your basement or live your life. i choose the latter. social distancing trump 2020 kag <url>
1343892808692883456,"Africa hasn't had nearly the problem with the CCP Virus as Europe and America. Africa has easy access to Hydroxychloroquine. The media, and Governors who restricted access to #HydroxyChloroquine, are directly responsible for the deaths from Covid-19 in almost all cases.",normal,not_aggressive,na,0,0,0,"africa hasn't had nearly the problem with the ccp virus as europe and america. africa has easy access to hydroxychloroquine. the media, and governors who restricted access to hydroxy chloro quine, are directly responsible for the deaths from covid19 in almost all cases."
1320621444951384064,"Set those alarms and clear the diaries because NOW is the time to sign up for a Will. In light of COVID &amp; the many struggles it's brought upon South Africans, we have decided to give away FREE Wills for the month of October. Gets started today: https://t.co/Bu0YbYNKEo #FreeWill https://t.co/5owXpIDwB5",normal,not_aggressive,na,0,0,0,"set those alarms and clear the diaries because now is the time to sign up for a will. in light of covid &amp; the many struggles it's brought upon south africans, we have decided to give away free wills for the month of october. gets started today: <url> free will <url>"
1295183798099947523,Covid-19: Africas low death toll explained - Daily Nation https://t.co/UiTwFUVlGb,normal,not_aggressive,na,0,0,0,covid19: africas low death toll explained - daily nation <url>
1311857777699102725,Covid like Giancarlo Esposito. This nigga everywhere. A powerhouse.,normal,not_aggressive,na,0,0,0,covid like giancarlo esposito. this nigga everywhere. a powerhouse.
1325767615243980800,Pfizer and BioNTech Announce Vaccine Candidate Against COVID-19 Achieved Success in First Interim Analysis from Phas https://t.co/nkBGIcHL0l,normal,not_aggressive,na,0,0,0,pfizer and biontech announce vaccine candidate against covid19 achieved success in first interim analysis from phas <url>
1316652062797488128,How good is trump at the moment referring to #Covid_19 as the #ChinaVirus What a tool bag,abusive,somewhat_aggressive,na,1,1,0,how good is trump at the moment referring to covid_19 as the chinavirus what a tool bag
1316662061158395904,President Trump Addresses The Economic Club of New York https://t.co/noV6f4VsBc #AmericaFirst #AmericanDream #Businesses #ChinaVirus #Cure #Elderly #Energy #Income #Job #MAGA #Oil #Prosperity #Regeneron #TaxCuts #Trade #Trump2020LandslideVictory #2020Election #Vaccine #Workers https://t.co/8Mfom3mzod,hate,somewhat_aggressive,anti_asian,2,1,1,president trump addresses the economic club of new york <url> america first american dream businesses chinavirus cure elderly energy income job maga oil prosperity regeneron tax cuts trade trump 2020 landslide victory 2020 election vaccine workers <url>
1281839599686311936,My team in SA informed me a Chinese doctor in Adelaide who was part of #ChineseVirus attack on Australia. Please fast forward this abc interview to 26.00 mins and listen to the revelation. #auspol #qanda #9today #sunrise #thedrum #insiders #TheProjectTV https://t.co/eeQUNOpWzk,normal,somewhat_aggressive,anti_asian,0,1,1,my team in sa informed me a chinese doctor in adelaide who was part of chinesevirus attack on australia. please fast forward this abc interview to 26.00 mins and listen to the revelation. auspol qanda 9 today sunrise the drum insiders theprojecttv <url>
1323879811400556546,Zambia may be ground zero for the first default on a Eurobond by a sub-Saharan issuer as the #COVID19 pandemic rolls on. @Ramah_Nyang @TISAKenya @IBP_Kenya @OpenSocietyEA #Zambia #DebtcrisisKe #AfricaDebtCrisis #eurobond #debtdefault https://t.co/64y5fefaDA,normal,not_aggressive,na,0,0,0,zambia may be ground zero for the first default on a eurobond by a sub-saharan issuer as the covid19 pandemic rolls on. <user> zambia debt crisis ke africa debt crisis eurobond debt default <url>
1314888666251104257,"#ChinaVirus #MakeChinaPay #ChinaMustPay @realDonaldTrump @SecPompeo @JustinTrudeau @narendramodi @EP_President @BorisJohnson @EmmanuelMacron @Queen_Europe @CharlesMichel @ScottMorrisonMP @netanyahu @iingwen This bully,the unethical,inhuman &amp; rogue China under ruthless regime of",hate,very_aggressive,anti_asian,2,2,1,"chinavirus make china pay china must pay <user> this bully,the unethical,inhuman &amp; rogue china under ruthless regime of"
1278917042490482688,Safeguarding #Africas #food systems through and beyond the crisis https://t.co/ejip4jToWa via @McKinsey #agribusiness #COVID19,normal,not_aggressive,na,0,0,0,safeguarding africa s food systems through and beyond the crisis <url> via <user> agribusiness covid19
1292432403437424640,"Why Venice cancels Carnival: the #CoronaVirus by #Reuters - Feb 24, 2020 0:57 ViD https://t.co/FlkhEVvlLb #WuhanVirus #COVID19 #CCPVirus qt-covid19-vids-065 by #BorderObserver https://t.co/PoEL6YSiII",normal,not_aggressive,na,0,0,0,"why venice cancels carnival: the coronavirus by reuters - feb 24, 2020 0:57 vid <url> wuhan virus covid19 ccp virus qt-covid19-vids-065 by border observer <url>"
1328074492954947584,"97,338,579 = Population of Vietnam 35 deaths covid related !!!",normal,not_aggressive,na,0,0,0,"97,338,579 = population of vietnam 35 deaths covid related !!!"
1321253855213084673,Im fucking HOLLERING RT @JustinLaboy: Niggas in Atlanta start partying and drinking at 6pm everyday like COVID got 9-5 business hours #Respectfully,normal,not_aggressive,na,0,0,0,im fucking hollering <user> niggas in atlanta start partying and drinking at 6pm everyday like covid got 9-5 business hours respectfully
1320623137722044417,#ChinaVirus The only country with benefits with this crisis is China,normal,not_aggressive,na,0,0,0,chinavirus the only country with benefits with this crisis is china
1313495386741510144,"The U.S. Federal Trade Commission and the COMESA Competition Commission will virtually host the 11th African Consumer Protection Dialogue Conference - Protecting Consumers During the Pandemic and Beyond, on October 13-14, 2020 13:00 CAT. https://t.co/flK2KCydB4",normal,not_aggressive,na,0,0,0,"the u.s. federal trade commission and the comesa competition commission will virtually host the 11th african consumer protection dialogue conference - protecting consumers during the pandemic and beyond, on october 13-14, 2020 13:00 cat. <url>"
1310431551751036928,#AfricanTourismBoardNews #BreakingTravelNews #BusinessTravelNews Meet 16 Tourism Heroes rebuilding travel on World Tourism Day: Today is World Tourism Day 2020. The global travel and tourism industry is under attack due to the COVID-19 epidemic. https://t.co/j5IThWcVye https://t.co/iWkGsP4P91,normal,not_aggressive,na,0,0,0,african tourism board news breaking travel news business travel news meet 16 tourism heroes rebuilding travel on world tourism day: today is world tourism day 2020. the global travel and tourism industry is under attack due to the covid19 epidemic. <url> <url>
1295185397413302272,Great White Pelicans #LockdownSA #Covid19 #PictureOfTheDay #arizona #woodpecker #nature #wildlife #birds #birding #PostABird #LockdownBirding #birdwatching #photography #BirdTwitter #naturephotography #birdphotography #WeLoveSouthAfrica #SouthAfrica https://t.co/GbuzVgSJiT,normal,not_aggressive,na,0,0,0,great white pelicans lockdown s a covid19 picture of the day arizona woodpecker nature wildlife birds birding post a bird lockdown birding bird watching photography bird twitter naturephotography bird photography we love south africa south africa <url>
1326794764008689668,WHY ARE NIGGAS TRYNA TAKE ME ON DATES??? ITS COVID OUTSIDE!!!!,normal,not_aggressive,na,0,0,0,why are niggas tryna take me on dates??? its covid outside!!!!
1295785159355138048,#bbcsnooker News - #Trump dangles cash for #US firms moving from #ChinaVirus .. https://t.co/lG1La57ngy,hate,somewhat_aggressive,anti_asian,2,1,1,bbc snooker news - trump dangles cash for us firms moving from chinavirus .. <url>
1341233537677053954,"The one positive aspect of the pandemic is, Im able to use it as an excuse to never make a plan",normal,not_aggressive,na,0,0,0,"the one positive aspect of the pandemic is, im able to use it as an excuse to never make a plan"
1310439956570140672,Bathong South Africans are grooving like theres absolutely no corona in their country,normal,somewhat_aggressive,na,0,1,0,bathong south africans are grooving like theres absolutely no corona in their country
1289293265259266048,"I'm calling it. Not it's over, like it's *over.* But wiggling Do you get? And those humongous figures they were predicting for Africa? Just swirl your fingers around your head and snap *Back to sender!* But, of course, keep taking reasonable precautions against Covid-19.",normal,not_aggressive,na,0,0,0,"i'm calling it. not it's over, like it's *over.* but wiggling do you get? and those humongous figures they were predicting for africa? just swirl your fingers around your head and snap *back to sender!* but, of course, keep taking reasonable precautions against covid19."
1334958287872114689,"va @PerilOfAfrica Nine photographers capture a pandemic, an uprising and a country divided: Read more https://t.co/hoPb43FowT https://t.co/oLAWjNpdmm",normal,not_aggressive,na,0,0,0,"va <user> nine photographers capture a pandemic, an uprising and a country divided: read more <url> <url>"
1342221871178264581,"Christmas Eve party time at the Wolf's. We can't play out this Christmas because #BorisRuinedChristmas for the #ChinaVirus We should probably grow up, but the way things are I'm pleased we can still have a disco here! #FuckCovid #IJustWantToGoToThePub #MerryChristmas https://t.co/JZJPdSKipN",normal,not_aggressive,na,0,0,0,"christmas eve party time at the wolf's. we can't play out this christmas because boris ruined christmas for the chinavirus we should probably grow up, but the way things are i'm pleased we can still have a disco here! fuck co vid i just want to go to the pub merry christmas <url>"
1292054928844890113,The Governments sledgehammer approach to Covid-19 shows a lack of faith in their 10 billion test-and-trace regime. My latest in The @Telegraph today: https://t.co/UbWPACcP86,normal,not_aggressive,na,0,0,0,the governments sledgehammer approach to covid19 shows a lack of faith in their 10 billion test-and-trace regime. my latest in the <user> today: <url>
1333958457087598592,Good to know what time Covid comes out. So yall shut your doors &amp; windows so the boogey bug doesnt get in. As soon as the sun comes up Covid goes back to bed then well be safe. https://t.co/qf1wPozf0T,normal,not_aggressive,na,0,0,0,good to know what time covid comes out. so yall shut your doors &amp; windows so the boogey bug doesnt get in. as soon as the sun comes up covid goes back to bed then well be safe. <url>
1330619990010114052,@US_FDA WHY are you waiting until Dec 10 to decide if youll allow the #ChinaVirus #vaccinations ? How many more must DIE before you put politics aside and work for the American people (the world for that matter)?,abusive,somewhat_aggressive,na,1,1,0,<user> why are you waiting until dec 10 to decide if youll allow the chinavirus vaccinations ? how many more must die before you put politics aside and work for the american people (the world for that matter)?
1328066987143143426,"""You have betrayed the CCP with your COVID-19 attack on the 2020 US Presidential Election, you hapless Chinese fool and you must be punished! "" https://t.co/XIfMrN0tek",abusive,very_aggressive,anti_asian,1,2,1,"""you have betrayed the ccp with your covid19 attack on the 2020 us presidential election, you hapless chinese fool and you must be punished! "" <url>"
1344342473301258244,@CyrilRamaphosa @DrZweliMkhize Please I implore your to do more research &amp; get advice from various scientists &amp; doctors who don't have ties to WHO. Lockdowns are destroying our country &amp; vaccines could be dangerous to the people #southafricancoronavirus #COVID19 #CovidVaccine https://t.co/6qRipBJzWv,normal,not_aggressive,na,0,0,0,<user> please i implore your to do more research &amp; get advice from various scientists &amp; doctors who don't have ties to who. lockdowns are destroying our country &amp; vaccines could be dangerous to the people south african coronavirus covid19 co vid vaccine <url>
1316276583406030848,"via@PerilOfAfrica Covid-19: Examining theories for Africas relatively low death rates from pandemic: As the threat of a Covid-19 pandemic emerged earlier this year, many felt a sense of apprehension about what would happen when it reached Africa. https://t.co/owaCkDuNqb https://t.co/AbtRqfcdPO",normal,not_aggressive,na,0,0,0,"via<user> covid19: examining theories for africas relatively low death rates from pandemic: as the threat of a covid19 pandemic emerged earlier this year, many felt a sense of apprehension about what would happen when it reached africa. <url> <url>"
1339822661430620160,"Wasnt ever linkin before the pandemic &amp; damn sure not linking during, fuck you mean wya?. Nigga Im at home, mind your business.",normal,not_aggressive,na,0,0,0,"wasnt ever linkin before the pandemic &amp; damn sure not linking during, fuck you mean wya?. nigga im at home, mind your business."
1318071243300429829,"CCP-Virus Pandemic Daily Updates EP267 (Oct 18, 2020) [En Sub/Dub] https://t.co/EywOurrVS8 via @Gnews202064",normal,not_aggressive,na,0,0,0,"ccp-virus pandemic daily updates ep267 (oct 18, 2020) [en sub/dub] <url> via <user>"
1325685488930402306,Ramaphosa sends Covid-19 warning to South Africa as festive season approaches https://t.co/PpMP8nEMWD,normal,not_aggressive,na,0,0,0,ramaphosa sends covid19 warning to south africa as festive season approaches <url>
1303161599486619648,i dont ever want to put my families financial situation online but corona has made my family and i lose a lot of our finances and we are about to lose our house because of it. this is ridiculous,normal,not_aggressive,na,0,0,0,i dont ever want to put my families financial situation online but corona has made my family and i lose a lot of our finances and we are about to lose our house because of it. this is ridiculous
1295573276220174336,#Covid19 bot #COVID19 last 5 days stats #Goa Confirmed Cases trend 13-Aug - 2 14-Aug - 2 15-Aug - 5 16-Aug - 6 17-Aug - 7 #CoronavirusPandemic #COVID19India #coronavirus #IndiaFightsCorona #StayHome #StaySafe https://t.co/CCpJR74ATt,normal,not_aggressive,na,0,0,0,covid19 bot covid19 last 5 days stats go a confirmed cases trend 13-aug - 2 14-aug - 2 15-aug - 5 16-aug - 6 17-aug - 7 coronavirus pandemic covid19 india coronavirus india fights corona stay home stay safe <url>
1317403291421212672,What we learnt about #COVID19: the #WHO has indicated recently that the lockdown should only be used to enable the health system of a country to ready themselves. What this means is that other preventative methods such as social distancing and masks should be used.#SouthAfrica,normal,not_aggressive,na,0,0,0,what we learnt about covid19: the who has indicated recently that the lockdown should only be used to enable the health system of a country to ready themselves. what this means is that other preventative methods such as social distancing and masks should be used. south africa
1304292000343240704,"Funny thought for #Friday: Describe South Africa at present in 3 words: Covid, Corruption and Conditioner!",normal,somewhat_aggressive,na,0,1,0,"funny thought for friday: describe south africa at present in 3 words: covid, corruption and conditioner!"
1301722433884364800,COVID 19 : spreaded by bats in China spreaded by pigs in india #___ P j,normal,not_aggressive,na,0,0,0,covid 19 : spreaded by bats in china spreaded by pigs in india _ p j
1290907397461094405,Some good results last night at FIGHTING FIT PT. Evaluation time for my clients and better results than expected after lockdown. Our remote training have all been worthwhile.,normal,not_aggressive,na,0,0,0,some good results last night at fighting fit pt. evaluation time for my clients and better results than expected after lockdown. our remote training have all been worthwhile.
1335149540115148800,"Undertaker Lianna: At the beginning of the pandemic, Id cry after every funeral https://t.co/0dorKSSmqy via @TheBestLifePro1 @LiannaChamp #griefawarenessweek2020",normal,not_aggressive,na,0,0,0,"undertaker lianna: at the beginning of the pandemic, id cry after every funeral <url> via <user> grief awareness week 2020"
1280270586774683648,went to a chinese buffett think i got the fat nigga virus,hate,somewhat_aggressive,anti_asian,2,1,1,went to a chinese buffett think i got the fat nigga virus
1304289335986905089,via @PerilOfAfrica Young protesters force Nepal to better manage virus crisis: It began with a small group of friends locked in their homes venting anger on social media over the Nepal governments handling of the coronavirus https://t.co/vZmmt5m1U7 https://t.co/w1hcoV3GiS,normal,not_aggressive,na,0,0,0,via <user> young protesters force nepal to better manage virus crisis: it began with a small group of friends locked in their homes venting anger on social media over the nepal governments handling of the coronavirus <url> <url>
1323230726750425097,Petition: Reclose schools and colleges due to increase in COVID-19 cases https://t.co/eXZ672bAGg,normal,not_aggressive,na,0,0,0,petition: reclose schools and colleges due to increase in covid19 cases <url>
1307136226223362048,"Coronavirus in South Africa: Relief, pride and the newnormal https://t.co/6bYCYbDwt1",normal,not_aggressive,na,0,0,0,"coronavirus in south africa: relief, pride and the newnormal <url>"
1304412468911968261,@winkness has their favorite liberal #politicalhack @DrBartRossiPhD on talking about @POTUS down playing #ChinaVirus. People are smart enough to see through yet another political smear attempt to bring down @realDonaldTrump. So youd rather have our leaders create panic!,abusive,not_aggressive,na,1,0,0,<user> has their favorite liberal political hack <user> on talking about <user> down playing chinavirus. people are smart enough to see through yet another political smear attempt to bring down <user> so youd rather have our leaders create panic!
1299487586151534592,Smash Mouth Sturgis Show Connected to 100+ Covid-19 Cases https://t.co/7xA88yCCpr,normal,not_aggressive,na,0,0,0,smash mouth sturgis show connected to 100+ covid19 cases <url>
