,annot1,annot2,content,expert,label,orig_final_label,text,tweetid
1569,entity_directed_hostility,entity_directed_hostility,japanese conservatives are cheering on president trump calling the virus “chinese virus.” japanese conservatives know it better than anybody else that ccp spreads huge lies. our anger accumulated. #chinesevirus #chinavirus #wuhanvirus #coronavirus #covid19 #japan @realdonaldtrump https://t.co/blkysr4znz,entity_directed_hostility,2,entity_directed_hostility,japanese conservatives are cheering on president trump calling the virus chinese virus. japanese conservatives know it better than anybody else that ccp spreads huge lies. our anger accumulated. chinesevirus chinavirus wuhan virus coronavirus covid19 japan <user> <url>,1239791358832857088
1570,entity_directed_hostility,entity_directed_criticism,"@CNBC There's more to this story! China has been doing mysterious experiments, I blame Democrats for their obsession on getting votes instead of our US well-being!!#WuhanPneumonia #ChinaVirus",entity_directed_hostility,2,entity_directed_hostility,"<user> there's more to this story! china has been doing mysterious experiments, i blame democrats for their obsession on getting votes instead of our us well-being!! wuhan pneumonia chinavirus",1232935849475469313
1571,entity_directed_hostility,entity_directed_hostility,we hate you china for putting us through this. #wuhancoronavirus https://t.co/tl5nsprovj,entity_directed_hostility,2,entity_directed_hostility,we hate you china for putting us through this. wuhan coronavirus <url>,1239406539791720448
1572,none_of_the_above,entity_directed_hostility,this #wuhancoronavirus has destroyed all the good will and soft-power attempts made by #china over the last two decades. i doubt if anyone would want to set their foot in china anytime soon. #disaster #coronavirusoutbreak #china #chinalies,entity_directed_hostility,2,entity_directed_hostility,this wuhan coronavirus has destroyed all the good will and soft-power attempts made by china over the last two decades. i doubt if anyone would want to set their foot in china anytime soon. disaster corona virus outbreak china lies,1239279625030774784
1573,entity_directed_criticism,entity_directed_hostility,"#covid2019uk #covid2019 #covidー19 #coronavirusuk #covid2019uk #italylockdown #wuhan #china   they'll be coughing #coronavirus all over their factories and your products.  'thanks', chinese communist party for considering importance of human rights...!!! https://t.co/e8houygzgb",entity_directed_hostility,2,entity_directed_hostility,"covid2019uk covid2019 covid19 coronavirus uk covid2019uk italy lockdown wuhan china they'll be coughing coronavirus all over their factories and your products. 'thanks', chinese communist party for considering importance of human rights...!!! <url>",1237482255012048896
1574,entity_directed_hostility,entity_directed_hostility,"the chinese government is on twitter, beware, they are sending millions of trolls to try to silence your outrage against china. it is propaganda.  block them, all of them, and do not fall for their shit. #chinahackers #china_is_terrorist #wuhan #covid19uk #covid_19 #hackers",entity_directed_hostility,2,entity_directed_hostility,"the chinese government is on twitter, beware, they are sending millions of trolls to try to silence your outrage against china. it is propaganda. block them, all of them, and do not fall for their shit. china hackers china _is_ terrorist wuhan covid19uk covid_19 hackers",1238431129062891520
1575,entity_directed_criticism,entity_directed_hostility,"The Chinese government paid @WHO to say coronavirus epidemic is “controllable”, nothing to worry about. And now mocking other countries for “slow reaction” because of their lies. And they are so proud of themselves. #liars #who #ChinaVirus",entity_directed_hostility,2,entity_directed_hostility,"the chinese government paid <user> to say coronavirus epidemic is controllable, nothing to worry about. and now mocking other countries for slow reaction because of their lies. and they are so proud of themselves. liars who chinavirus",1234351506578522112
1576,entity_directed_hostility,entity_directed_hostility,"RT @Wall_Lay_Fay Do we actually have to thank #China #SunYang to control the cheating within China, not spreading to the rest of the world like the #CoronavirusOutbreak #COVID2019 #Coronavid19 #ChinaVirus #WuhanCoronavirus.  You bet.",entity_directed_hostility,2,entity_directed_hostility,"<user> do we actually have to thank china sun yang to control the cheating within china, not spreading to the rest of the world like the corona virus outbreak covid2019 corona vid19 chinavirus wuhan coronavirus. you bet.",1234729706890711041
1577,entity_directed_hostility,entity_directed_hostility,"i am calling it #wuhancoronavirus until eternity. they can pretend they never killed anyone #tiananmensquare or no #culturalrevolution ever took place, or on #concentrationcamps in #xinjiang for #uighurs. truth will prevail. https://t.co/hqtvxctmkz",entity_directed_hostility,2,entity_directed_hostility,"i am calling it wuhan coronavirus until eternity. they can pretend they never killed anyone tiananmen square or no cultural revolution ever took place, or on concentration camps in xinjiang for uighurs. truth will prevail. <url>",1237048562212462592
1578,entity_directed_hostility,entity_directed_hostility,@imamofpeace thats true dictatorship in #china and governments ignorance is cause of this global disaster.. they must be held responsible. #chinavirus,entity_directed_hostility,2,entity_directed_hostility,<user> thats true dictatorship in china and governments ignorance is cause of this global disaster.. they must be held responsible. chinavirus,1239573940101496832
1579,entity_directed_hostility,entity_directed_hostility,"@theskindoctor13 call it covid-19 or #chinavirus, the fact is that this virus is a biological weapon. the chinese have mutated this virus as a biological warfare agent. the only problem seems to have happened is that it slipped either out of lab by accident or the test on animals gone wrong.",entity_directed_hostility,2,entity_directed_hostility,"<user> call it covid19 or chinavirus, the fact is that this virus is a biological weapon. the chinese have mutated this virus as a biological warfare agent. the only problem seems to have happened is that it slipped either out of lab by accident or the test on animals gone wrong.",1239859098725670912
1580,entity_directed_hostility,entity_directed_hostility,"@senrickscott @worldbank thank you senator scott. the money need to be funded on the country which really in needed especially during #wuhancoronavirus outbreak. china need to pay for our countries loss not takes from them. don't fund terrorist to kill #uyghurs, #hkers. #boycottchina #china_is_terrorist",entity_directed_hostility,2,entity_directed_hostility,"<user> thank you senator scott. the money need to be funded on the country which really in needed especially during wuhan coronavirus outbreak. china need to pay for our countries loss not takes from them. don't fund terrorist to kill uyghur s, h kers. boycott china _is_ terrorist",1237018107505332224
1581,entity_directed_hostility,entity_directed_criticism,@w_terrence #china said nothing about the #chinesevirus for two months and muzzled anyone who dared talk about it. they created this mess and helped it spread around the globe. #wuhan #chinavirus,entity_directed_hostility,2,entity_directed_hostility,<user> china said nothing about the chinesevirus for two months and muzzled anyone who dared talk about it. they created this mess and helped it spread around the globe. wuhan chinavirus,1239848926582194176
1582,entity_directed_hostility,entity_directed_hostility,"@miafarrow @realdonaldtrump stop running paid comment of #china calling it #chinavirus which originated there isn't racist but fact. it doesn't diminishes loves for hardworking chinese ppl. but current #china govt must be punished for initial suppression of truth which destroyed families, jobs, economy https://t.co/fb16ey6ka6",entity_directed_hostility,2,entity_directed_hostility,"<user> stop running paid comment of china calling it chinavirus which originated there isn't racist but fact. it doesn't diminishes loves for hardworking chinese ppl. but current china govt must be punished for initial suppression of truth which destroyed families, jobs, economy <url>",1239830899782348800
1583,discussion_of_eastasian_prejudice,entity_directed_hostility,"@blade93314178 @coldbeerspence @deanobeidallah @realdonaldtrump they ate bats in china. it transmitted to humans, this is the second case of a virus going from animal to humans in less than 13 years that originated from china. there the whole story, so yes #chinavirus is fitting name.",entity_directed_hostility,2,entity_directed_hostility,"<user> they ate bats in china. it transmitted to humans, this is the second case of a virus going from animal to humans in less than 13 years that originated from china. there the whole story, so yes chinavirus is fitting name.",1239921235049492480
1584,none_of_the_above,entity_directed_hostility,"#chinesevirus aka #chinacommunistparty invaded hk long before this #wuhanvirus   up til today, hkgovt won’t conduct independent investigations into #policebrutality that had allegedly killed #hongkongprotesters...  hiding the truth!   kick out commies via #universalsuffrage2020! https://t.co/mzb2hrdast",entity_directed_hostility,2,entity_directed_hostility,"chinesevirus aka china communist party invaded hk long before this wuhan virus up til today, hkgovt wont conduct independent investigations into police brutality that had allegedly killed hong kong protesters... hiding the truth! kick out commies via universal suffrage 2020! <url>",1239931693428924416
1585,entity_directed_hostility,entity_directed_hostility,"in times like these?????  the evil, lying media is behind most of it.  carrying water for their chinese overlords.  not going to work. god wins. potus wins. we win.  and just to tic off xi👉#wuhanvirus #wuhanmediavirus #chineseflu https://t.co/7v3i2phegj",entity_directed_hostility,2,entity_directed_hostility,"in times like these????? the evil, lying media is behind most of it. carrying water for their chinese overlords. not going to work. god wins. potus wins. we win. and just to tic off xi wuhan virus wuhan media virus chinese flu <url>",1239747418494828544
1586,entity_directed_hostility,entity_directed_hostility,@xhnews it's not racism.its called telling the truth..you and ccp must apologise for ruining the world by keeping quiet and not alerting ur countrymen from not travelling.. is ur president not answerable?? i forgot ccp is busy ensuring whoever questions are vanished ..#chinavirus,entity_directed_hostility,2,entity_directed_hostility,<user> it's not racism.its called telling the truth..you and ccp must apologise for ruining the world by keeping quiet and not alerting ur countrymen from not travelling.. is ur president not answerable?? i forgot ccp is busy ensuring whoever questions are vanished .. chinavirus,1239782058987261952
1587,entity_directed_hostility,entity_directed_hostility,"The ultimate proChinComm traitor Seoul mayor Park Won Soong is spreading a bull*hit that \Chinese influx including 17000 Chinese students pouring in this week has no impact on the #ChinaVirus epidemic.\""  An ultimate Chinese puppet.   https://t.co/OCpyHnuK0K""",entity_directed_hostility,2,entity_directed_hostility,"the ultimate prochincomm traitor seoul mayor park won soong is spreading a bull*hit that \chinese influx including 17000 chinese students pouring in this week has no impact on the chinavirus epidemic.\"" an ultimate chinese puppet. <url>",1231786595449102337
1588,entity_directed_hostility,entity_directed_hostility,#chinesevirus is coming knocking the doors of every country on this planet.  #chinavirus originated from the p4 lab in #wuhan  communist china is a criminal. https://t.co/4a7dcucvbl,entity_directed_hostility,2,entity_directed_hostility,chinesevirus is coming knocking the doors of every country on this planet. chinavirus originated from the p4 lab in wuhan communist china is a criminal. <url>,1239791261994774528
1589,entity_directed_hostility,entity_directed_hostility,the eye of darkness very old book (1981) but you know what that book predicted that covid-19 and in that story that shit virus is come from lab in wuhan until when you chinese goverment bitch hide the truth #wuhancoronavirus #chinesecoronavirus #xijingping #perfectliar https://t.co/uoaintpoba,entity_directed_hostility,2,entity_directed_hostility,the eye of darkness very old book (1981) but you know what that book predicted that covid19 and in that story that shit virus is come from lab in wuhan until when you chinese goverment bitch hide the truth wuhan coronavirus chinese coronavirus xi jing ping perfect liar <url>,1237828182448820224
1590,entity_directed_hostility,entity_directed_hostility,"shame on you #china for silencing now dead doctors #meizhongming &amp; #liwenliang about the #chinacoronavirus. now the entire world suffers as stock markets in europe, asia and n. america have hit low points, &amp; the #unitedstates is facing a potential #recession &amp; more sick people.😩",entity_directed_hostility,2,entity_directed_hostility,"shame on you china for silencing now dead doctors me i zhong ming &amp; li wen liang about the china coronavirus. now the entire world suffers as stock markets in europe, asia and n. america have hit low points, &amp; the united states is facing a potential recession &amp; more sick people.",1234848122385444864
1591,entity_directed_hostility,entity_directed_hostility,"@los_fisher really can’t be bothered with any of this, should sue china for all its worth, healthy girl and staying that way. #chinashouldapologize #chinacoronavirus #chinawuhan",entity_directed_hostility,2,entity_directed_hostility,"<user> really cant be bothered with any of this, should sue china for all its worth, healthy girl and staying that way. china should apologize china coronavirus china wuhan",1239601348280188928
1592,entity_directed_hostility,entity_directed_hostility,@skynews @markkleinmansky thank china for this miserable consequence of awful practices of eating weird animals and creating disastrous diseases #chinavirus #china #economycrisis,entity_directed_hostility,2,entity_directed_hostility,<user> thank china for this miserable consequence of awful practices of eating weird animals and creating disastrous diseases chinavirus china economy crisis,1239830716164247552
1593,entity_directed_hostility,entity_directed_hostility,"the #coronavirus is completely china’s fault, whether it is the people through disgusting eating habits or something more sinister. this is not racist to say, this is china’s fault and they should be made to pay for it #covid_19 #wuhanvirus #chinavirus https://t.co/odetg0xctz",entity_directed_hostility,2,entity_directed_hostility,"the coronavirus is completely chinas fault, whether it is the people through disgusting eating habits or something more sinister. this is not racist to say, this is chinas fault and they should be made to pay for it covid_19 wuhan virus chinavirus <url>",1238438617636372480
1594,entity_directed_hostility,entity_directed_hostility,RT @needlesineyes @bigdatakpi Eastwood deserted after case of #coronavirus identified... @ScottMorrisonMP @AlboMP @HonTonyAbbott @GladysB @PeterDutton_MP Close to 200 corps burnt in WuHan alone daily! Can’t trust CCP official figures! Can’t be complacent! #WuHanSARS,entity_directed_hostility,2,entity_directed_hostility,<user> eastwood deserted after case of coronavirus identified... <user> close to 200 corps burnt in wuhan alone daily! cant trust ccp official figures! cant be complacent! wuhansars,1222705749933076480
1595,none_of_the_above,entity_directed_hostility,"@globaltimesnews @enzomazak hongkongers are going to #boycottmulan coz this wicked actress supports #hkpoliceterrorism   but this movie is taken down by  #wuhancoronavirus. was #covid19 chose to do right things to her motherland, huh? https://t.co/9jmcubkepz",entity_directed_hostility,2,entity_directed_hostility,"<user> hongkongers are going to boycott mulan coz this wicked actress supports hk police terrorism but this movie is taken down by wuhan coronavirus. was covid19 chose to do right things to her motherland, huh? <url>",1238174142005796864
1596,entity_directed_hostility,entity_directed_hostility,"wechat, weibo are the wonderland for #chinese. they can enjoy the pleasure of smearing other counties tgt and reading conspiracy about what usa is planning. #ccp_is_terrorist #wuhanvirus https://t.co/eny0j3dmef",entity_directed_hostility,2,entity_directed_hostility,"wechat, weibo are the wonderland for chinese. they can enjoy the pleasure of smearing other counties tgt and reading conspiracy about what usa is planning. ccp_is_ terrorist wuhan virus <url>",1239769915789197312
1597,discussion_of_eastasian_prejudice,entity_directed_hostility,"in the interests of preventing “cultural appropriation,” we must give china credit for the corona virus. #chinavirus #wuhancoronovirus",entity_directed_hostility,2,entity_directed_hostility,"in the interests of preventing cultural appropriation, we must give china credit for the corona virus. chinavirus wuhan coro no virus",1237569797337935872
1598,entity_directed_hostility,entity_directed_hostility,"@of_watchdog @billbirtles I agree. I’m sick of reading about universities, sports teams, company directors and gov ministers bowing down to a regime that has no goal other than to dominate and destroy democracies. #2019nCoV #BoycottChina #WuhanSARS #COVD19 #WuhanCoronavirus",entity_directed_hostility,2,entity_directed_hostility,"<user> i agree. im sick of reading about universities, sports teams, company directors and gov ministers bowing down to a regime that has no goal other than to dominate and destroy democracies. 2019ncov boycott china wuhansars covd19 wuhan coronavirus",1231830888763101184
1599,entity_directed_hostility,entity_directed_hostility,@yannnnnn111 #wuhanvirus we won’t let the ccp to shrink it’s responsibilities on the spread of #chinesecoronavirus ! https://t.co/pe8tysfcdm,entity_directed_hostility,2,entity_directed_hostility,<user> wuhan virus we wont let the ccp to shrink its responsibilities on the spread of chinese coronavirus ! <url>,1239784103022493696
1600,entity_directed_hostility,entity_directed_hostility,@realdonaldtrump the chinese virus. wuhan virus. china plague. wuhan plague. chinese bioweapon.   all of these are acceptable descriptions.   #chinavirus #chinesevirus #chinaplague #wuhan #wuhanvirus #wuhanpneumonia,entity_directed_hostility,2,entity_directed_hostility,<user> the chinese virus. wuhan virus. china plague. wuhan plague. chinese bioweapon. all of these are acceptable descriptions. chinavirus chinesevirus china plague wuhan virus wuhan pneumonia,1239856799840428032
1601,entity_directed_hostility,entity_directed_hostility,GOVERNAMENT CHINESEEEE IS A PROBLEM FUCK ALL    #coranavirusitalia #China #ChinaVirus #coronavirus  IS NOT ITALY PROBLEM https://t.co/le77cuP1NE,entity_directed_hostility,2,entity_directed_hostility,governament chineseeee is a problem fuck all coran a virus italia china chinavirus coronavirus is not italy problem <url>,1232259093131337728
1602,entity_directed_hostility,entity_directed_hostility,"@jordanschachtel no, obviously he means the virus started in china. funny no locale has ever complained about having a disease named for them before.  why is the ccp so sensitive about owning the #commiecough?  makes me believe it escaped from the lab  #chinesevirus #wuhanvirus #wuflu",entity_directed_hostility,2,entity_directed_hostility,"<user> no, obviously he means the virus started in china. funny no locale has ever complained about having a disease named for them before. why is the ccp so sensitive about owning the commie cough? makes me believe it escaped from the lab chinesevirus wuhan virus wuflu",1239722881938006016
1603,entity_directed_hostility,entity_directed_hostility,They can continue to eat the unhygienic rats/bats/dogs left at the wetmarkets that caused the virus in the first place. #unhygienic #ChineseVirus #barbaric #naturalselection,entity_directed_hostility,2,entity_directed_hostility,they can continue to eat the unhygienic rats/bats/dogs left at the wetmarkets that caused the virus in the first place. unhygienic chinesevirus barbaric natural selection,1223240799728459777
1604,entity_directed_hostility,entity_directed_hostility,Either ban all the Chinese till they find a cure or keep them in detention for a period before allowing them to enter the country. Primitive and disgusting food practices of China is making wreak havoc in the world #ChineseCoronavirus #coronaviruschina #srilanka,entity_directed_hostility,2,entity_directed_hostility,either ban all the chinese till they find a cure or keep them in detention for a period before allowing them to enter the country. primitive and disgusting food practices of china is making wreak havoc in the world chinese coronavirus china sri lanka,1221828729833512965
1605,entity_directed_hostility,entity_directed_hostility,the whole world must say what it really is.  it's not just #covidー19.  it is #chinavirus.  xi jinping's regime did this and he and his minions must pay! https://t.co/kjj4rmjkdz,entity_directed_hostility,2,entity_directed_hostility,the whole world must say what it really is. it's not just covid19. it is chinavirus. xi jinping's regime did this and he and his minions must pay! <url>,1238707168263540736
1606,entity_directed_hostility,entity_directed_hostility,"@IndoPac_Info With its surveillance network and human rights abuses, many have been hesitant to visit China. Now with the outbreak of #ChinaPneumonia, it's just another added reason not to go.",entity_directed_hostility,2,entity_directed_hostility,"<user> with its surveillance network and human rights abuses, many have been hesitant to visit china. now with the outbreak of china pneumonia, it's just another added reason not to go.",1218581746121367552
1607,entity_directed_hostility,none_of_the_above,if anyone who raises a cow and is infected with #chinavirus …the cow can smell and will graze those anti virus herbs.. track the cow and you'll find the answer to this deadly virus induced by china..,entity_directed_hostility,2,entity_directed_hostility,if anyone who raises a cow and is infected with chinavirus the cow can smell and will graze those anti virus herbs.. track the cow and you'll find the answer to this deadly virus induced by china..,1238143361065693184
1608,entity_directed_hostility,none_of_the_above,"RT @DavidFeng China has been in a permanent new low since #WuhanSARS, with lies and inaction from a few bureaucrats causing its people to be discriminated against the world over. These thugs and losers need to disband and let genuinely competent institutions take over!",entity_directed_hostility,2,entity_directed_hostility,"<user> china has been in a permanent new low since wuhansars, with lies and inaction from a few bureaucrats causing its people to be discriminated against the world over. these thugs and losers need to disband and let genuinely competent institutions take over!",1234815801238138885
1609,entity_directed_hostility,entity_directed_criticism,@futuramaking @stillgray @luismen1991 @davidgura who changed the name of coronavirus to coverup-19 why?? ccp owns who. just look at what who official do during a wuhan virus meeting. #corruptwho #ccpvirus #wuhanvirus https://t.co/bgu46aile6,entity_directed_hostility,2,entity_directed_hostility,<user> who changed the name of coronavirus to coverup-19 why?? ccp owns who. just look at what who official do during a wuhan virus meeting. corrupt who ccp virus wuhan virus <url>,1237405478893715456
1610,entity_directed_hostility,entity_directed_hostility,@bobsegallwthr china virus was created and released in wuhan china as a way to influence the price of oil and plastic toys made in china #chinavirus,entity_directed_hostility,2,entity_directed_hostility,<user> china virus was created and released in wuhan china as a way to influence the price of oil and plastic toys made in china chinavirus,1239798081106980864
1611,entity_directed_hostility,entity_directed_hostility,"novel coronavirus (covid-19) is a new strain of coronavirus first identified in wuhan city, china ... just a reminder that china has a lot to answer for .... not for the first time!   #coronaviruspandemic #coronavirus #covid19 #covid_19 #chinavirus #chinacoronavirus",entity_directed_hostility,2,entity_directed_hostility,"novel coronavirus (covid19) is a new strain of coronavirus first identified in wuhan city, china ... just a reminder that china has a lot to answer for .... not for the first time! coronavirus pandemic coronavirus covid19 covid_19 chinavirus china coronavirus",1238049105148026880
1612,entity_directed_hostility,entity_directed_criticism,"@repswalwell it was created, incubated, manifested, originated in wuhan, china. sorry, they get the blame &amp; the nicknames that come with trying to hide it from the world. wasted 2 valuable months before they came relatively honest about the virus. #wuhanoutbreak #wuhanvirus #chinacoronavirus",entity_directed_hostility,2,entity_directed_hostility,"<user> it was created, incubated, manifested, originated in wuhan, china. sorry, they get the blame &amp; the nicknames that come with trying to hide it from the world. wasted 2 valuable months before they came relatively honest about the virus. wuhan outbreak wuhan virus china coronavirus",1238761159743827968
1613,entity_directed_hostility,entity_directed_hostility,rt @simcoeis: @barringtonhaat1 you should call it so because it conflicts with the ccp narrative that it's not their fault. #chinavirus,entity_directed_hostility,2,entity_directed_hostility,<user> you should call it so because it conflicts with the ccp narrative that it's not their fault. chinavirus,1237357183500726272
1614,entity_directed_hostility,entity_directed_hostility,"china wants nothing more then to see this county in shambles, believe me. #covidー19 #chinavirus #wuhancoronavius",entity_directed_hostility,2,entity_directed_hostility,"china wants nothing more then to see this county in shambles, believe me. covid19 chinavirus wuhan corona vi us",1239335203170144256
1615,entity_directed_hostility,entity_directed_hostility,"@yamiche it is a foreign invader, did the sea and the wind create #coronavirus or did men in a laboratory in wuhan china create the #wuhanvirus also known as the #chinesecoronavirus , china set the world on fire and you defend them.  #evil",entity_directed_hostility,2,entity_directed_hostility,"<user> it is a foreign invader, did the sea and the wind create coronavirus or did men in a laboratory in wuhan china create the wuhan virus also known as the chinese coronavirus , china set the world on fire and you defend them. evil",1239762755642519552
1616,discussion_of_eastasian_prejudice,entity_directed_hostility,"@chrisjzullo @realdonaldtrump if you mother is chinese, guess what,  you are chinese.   mf***** virus came from china, therefore it is a #chinavirus #chineseflu",entity_directed_hostility,2,entity_directed_hostility,"<user> if you mother is chinese, guess what, you are chinese. mf***** virus came from china, therefore it is a chinavirus chinese flu",1239692269927763968
1617,entity_directed_hostility,counter_speech,in condolences of the lost of ppl@wuhan china. we disobey #who name this virus to #chinavirus /#wuhanvirus in memories freedom of speech is so important and don't trust #ccpchina. https://t.co/8mm4nb43bl,entity_directed_hostility,2,entity_directed_hostility,in condolences of the lost of ppl<user> china. we disobey who name this virus to chinavirus / wuhan virus in memories freedom of speech is so important and don't trust ccp china. <url>,1239062354471481344
1618,entity_directed_hostility,entity_directed_hostility,@reuters #uk best strategy to fight #wuhancoronavius is to avoid #china  #rule1 to fight #chinavirus is : you do not trust #china  #rule2 to fight #chinavirus is ; you do not trust #china  #rule3 : remember the politicians who sold you for rmb https://t.co/n49czjafge,entity_directed_hostility,2,entity_directed_hostility,<user> uk best strategy to fight wuhan corona vi us is to avoid china rule1 to fight chinavirus is : you do not trust china rule2 to fight chinavirus is ; you do not trust china rule3 : remember the politicians who sold you for rmb <url>,1234527344791998464
1619,entity_directed_hostility,entity_directed_hostility,what if the chinese coronavirus was an act of war?  what if we are in the middle of world war 3 and we don’t know.  #chinavirus #chinacoronavirus #coronapocalypse #china #boycottchina,entity_directed_hostility,2,entity_directed_hostility,what if the chinese coronavirus was an act of war? what if we are in the middle of world war 3 and we dont know. chinavirus china coronavirus coronapocalypse china boycott china,1238626001204248576
1620,entity_directed_hostility,none_of_the_above,@xhnews you rascals must pay the loss that world facing today. shame on you. stop eating bats and rats. eat your own shit. #chinavirus,entity_directed_hostility,2,entity_directed_hostility,<user> you rascals must pay the loss that world facing today. shame on you. stop eating bats and rats. eat your own shit. chinavirus,1238151627778822144
1621,entity_directed_hostility,entity_directed_hostility,"a year later, the chinese ars killing the italians with the #chinavirus   😷  #coronavirusoutbreak   italy pulls out red carpet for xi jinping in trade charm offensive https://t.co/z6yb8y7vrm",entity_directed_hostility,2,entity_directed_hostility,"a year later, the chinese ars killing the italians with the chinavirus corona virus outbreak italy pulls out red carpet for xi jinping in trade charm offensive <url>",1238698692032360448
1622,entity_directed_hostility,entity_directed_hostility,did china panic the world and steal our wealth with a common cold?https://t.co/fliijvgxfc #wuhan #coronavirusoutbreak,entity_directed_hostility,2,entity_directed_hostility,did china panic the world and steal our wealth with a common cold?<url> wuhan corona virus outbreak,1239784402000936960
1623,none_of_the_above,entity_directed_hostility,want to get really pissed? china's stock market is down less than 10% this year. wtf. #covid19 #coronavirusoutbreak #chinavirus #china,entity_directed_hostility,2,entity_directed_hostility,want to get really pissed? china's stock market is down less than 10% this year. wtf. covid19 corona virus outbreak chinavirus china,1239880103120822272
1624,entity_directed_hostility,entity_directed_hostility,"@benedictrogers the #wuhancoronavirus attack will not be forever. in case one of the purposes of #china #ccp, the terrorist, is to stop #hongkongers fm  voicing out. very soon, hk will become another #uyghur",entity_directed_hostility,2,entity_directed_hostility,"<user> the wuhan coronavirus attack will not be forever. in case one of the purposes of china ccp, the terrorist, is to stop hongkongers fm voicing out. very soon, hk will become another uyghur",1236529227920363520
1625,entity_directed_hostility,entity_directed_hostility,"@repleezeldin #ccpchina is trying to rewrite history, we all shall remember where the #wuhancoronavirus originally came from and how it spread all over the world by #chinazi . #wuhancoronavirusoutbreak  #chinacoronavirus https://t.co/wqol8qytbr",entity_directed_hostility,2,entity_directed_hostility,"<user> ccp china is trying to rewrite history, we all shall remember where the wuhan coronavirus originally came from and how it spread all over the world by chinazi . wuhan corona virus outbreak china coronavirus <url>",1238404068613095424
1626,entity_directed_hostility,entity_directed_hostility,"Satan comes in all forms! The devil doing his work! Spreading the virus to get people sick! I'm telling you, this virus was created by man to depopulate the human race! And this is in China! https://t.co/RA64t9zuKs #Coronavirius #Coronavirustruth #ChinaVirus https://t.co/o0G1KVGVu4",entity_directed_hostility,2,entity_directed_hostility,"satan comes in all forms! the devil doing his work! spreading the virus to get people sick! i'm telling you, this virus was created by man to depopulate the human race! and this is in china! <url> corona viri us coronavirus truth chinavirus <url>",1229640840869482498
1627,entity_directed_criticism,entity_directed_hostility,@kingjames you know wht make this disaster? it is china #ccp and #who . china delay 2 months to report the issue of #chinavirus and try to block the news. #who help them to deceive the world   keep this in mind.,entity_directed_hostility,2,entity_directed_hostility,<user> you know wht make this disaster? it is china ccp and who . china delay 2 months to report the issue of chinavirus and try to block the news. who help them to deceive the world keep this in mind.,1238140651402715136
1628,entity_directed_hostility,entity_directed_hostility,"your chinese handlers approve of your propaganda. it started in #china, was mishandled in #china, and spread from #china. #chinavirus #chinacoronavirus #wuhanvirus #china https://t.co/nzx1jxozch",entity_directed_hostility,2,entity_directed_hostility,"your chinese handlers approve of your propaganda. it started in china, was mishandled in china, and spread from china. chinavirus china coronavirus wuhan virus china <url>",1238172638616391680
1629,entity_directed_hostility,entity_directed_criticism,"RT @EvaSiu21 important re: the #wuflu travelers (case in BC), 60,000+ arrived of them in Vancouver alone through #YVR thanks to @PattyHajdu & @MarcGarneau's inaction ordered by #CCP Xi through @JustinTrudeau.   #coronavirus #bcpoli #cdnpoli",entity_directed_hostility,2,entity_directed_hostility,"<user> important re: the wuflu travelers (case in bc), 60,000+ arrived of them in vancouver alone through yvr thanks to <user> & <user> inaction ordered by ccp xi through <user> coronavirus bc poli cdn poli",1227011902242353152
1630,entity_directed_hostility,entity_directed_hostility,f***ing nonsense from ccp to defend their #chinesebioterrorism and lab grown #chinavirus https://t.co/obzzegn0y9,entity_directed_hostility,2,entity_directed_hostility,f***ing nonsense from ccp to defend their chinese bioterrorism and lab grown chinavirus <url>,1239527934194585600
1631,entity_directed_hostility,entity_directed_hostility,rt @fathanks: @repjimbanks indeed they lied.  xi says “everything under control” means everyone is under control. #ccp_is_terrorist #antich…,entity_directed_hostility,2,entity_directed_hostility,<user> indeed they lied. xi says everything under control means everyone is under control. ccp_is_ terrorist anti ch,1239774457398349824
1632,entity_directed_hostility,none_of_the_above,@thelastrefuge2 may be to china to get treated for #communistchina created #wuhanvirus  or #soyboy canada for advanced free medication as per @sensanders  just a guess! @solmemes1 @carpedonktum,entity_directed_hostility,2,entity_directed_hostility,<user> may be to china to get treated for communist china created wuhan virus or soy boy canada for advanced free medication as per <user> just a guess! <user>,1239014684247769088
1633,entity_directed_hostility,entity_directed_hostility,@sidneypowell1 the #wuhanvirus is also the #wuhancoronavirus and the #wuhancoronavirusoutbreak happened in #china and could also be referred to as the #chinaflu   but who am i to say- i'm just a some dude?  and to hell with the ccp and their media / pol marionettes in america.,entity_directed_hostility,2,entity_directed_hostility,<user> the wuhan virus is also the wuhan coronavirus and the wuhan corona virus outbreak happened in china and could also be referred to as the chinaflu but who am i to say- i'm just a some dude? and to hell with the ccp and their media / pol marionettes in america.,1237369831378337792
1634,discussion_of_eastasian_prejudice,entity_directed_hostility,"@funder @realdonaldtrump #china originated virus in december-19...covid-19  same as #wuhanvirus /#chinavirus ... oh, not scientific enough! they should be #wuhancoronavirus /#chinacoronavirus !  why is it racist if it precisely tells the origin?  dumb af to be used by #ccpchina to whitewash its fault?",entity_directed_hostility,2,entity_directed_hostility,"<user> china originated virus in december-19...covid19 same as wuhan virus / chinavirus ... oh, not scientific enough! they should be wuhan coronavirus / china coronavirus ! why is it racist if it precisely tells the origin? dumb af to be used by ccp china to whitewash its fault?",1239847525214900224
